type,etablissement,norme,operationnel,detenus,date,densite,dir_interregionale
qCD,Sud Francilien,537,537,461,2017-12-01,85.84729981378027,Paris
MC,Poissy,279,240,220,2017-12-01,91.66666666666666,Paris
qMC,Sud Francilien,28,28,19,2017-12-01,67.85714285714286,Paris
qCPA,Fresnes (Villejuif),116,116,109,2017-12-01,93.96551724137932,Paris
qCPA,Meaux-Chauconin,62,62,81,2017-12-01,130.64516129032256,Paris
CSL,Corbeil,80,80,81,2017-12-01,101.25,Paris
CSL,Gagny,48,48,71,2017-12-01,147.91666666666669,Paris
CSL,Melun,43,43,50,2017-12-01,116.27906976744187,Paris
CSL,Paris-La-Santé,74,74,81,2017-12-01,109.45945945945945,Paris
qCSL,Bois d'Arcy,61,61,39,2017-12-01,63.934426229508205,Paris
qCSL,Fresnes (Villejuif),27,27,14,2017-12-01,51.85185185185185,Paris
EPM,Porcheville,60,60,53,2017-12-01,88.33333333333333,Paris
qCNE,Fresnes (**),56,56,34,2017-12-01,60.71428571428571,Paris
qCNE,Sud Francilien,231,231,175,2017-12-01,75.75757575757575,Paris
MA,Angers,266,266,402,2017-12-01,151.12781954887217,Rennes
MA,Brest,254,254,365,2017-12-01,143.7007874015748,Rennes
MA,Caen,269,269,462,2017-12-01,171.74721189591077,Rennes
MA,Cherbourg,46,46,55,2017-12-01,119.56521739130434,Rennes
MA,Coutances,48,48,69,2017-12-01,143.75,Rennes
MA,Evreux,162,162,321,2017-12-01,198.14814814814815,Rennes
MA,Fontenay-le-Comte,39,39,59,2017-12-01,151.28205128205127,Rennes
MA,La Roche-sur-Yon,39,39,79,2017-12-01,202.56410256410254,Rennes
MA,Laval,71,56,106,2017-12-01,189.28571428571428,Rennes
MA,Le Mans-Croisettes,399,399,450,2017-12-01,112.78195488721805,Rennes
MA,Rouen,649,649,593,2017-12-01,91.37134052388289,Rennes
MA,Saint Malo,92,92,115,2017-12-01,125,Rennes
MA,Saint-Brieuc,85,85,159,2017-12-01,187.05882352941177,Rennes
MA,Vannes,52,52,87,2017-12-01,167.30769230769232,Rennes
qMA,Caen,6,6,6,2017-12-01,100,Rennes
qMA,Le Havre,298,297,297,2017-12-01,100,Rennes
qMA,Lorient-Ploemeur,187,187,273,2017-12-01,145.98930481283423,Rennes
qMA,Nantes,570,570,683,2017-12-01,119.82456140350877,Rennes
qMA,Rennes,57,57,48,2017-12-01,84.21052631578947,Rennes
qMA,Rennes-Vezin,477,477,659,2017-12-01,138.15513626834382,Rennes
CD,Argentan,638,638,561,2017-12-01,87.93103448275862,Rennes
CD,Val-de-Reuil,819,780,742,2017-12-01,95.12820512820512,Rennes
qCD,Caen,434,425,344,2017-12-01,80.94117647058823,Rennes
qCD,Le Havre,392,391,335,2017-12-01,85.6777493606138,Rennes
qCD,Lorient-Ploemeur,40,40,32,2017-12-01,80,Rennes
qCD,Nantes,510,510,470,2017-12-01,92.15686274509804,Rennes
qCD,Rennes,231,231,156,2017-12-01,67.53246753246754,Rennes
qCD,Rennes-Vezin,209,209,194,2017-12-01,92.82296650717703,Rennes
qMC,Alençon-Condé-sur-Sarthe,203,203,115,2017-12-01,56.65024630541872,Rennes
qCPA,Alençon-Condé-sur-Sarthe,45,45,7,2017-12-01,15.555555555555555,Rennes
qCSL,Caen,50,50,20,2017-12-01,40,Rennes
qCSL,Nantes,36,36,7,2017-12-01,19.444444444444446,Rennes
qCSL,Rennes-Vezin,26,26,18,2017-12-01,69.23076923076923,Rennes
EPM,Orvault,59,55,39,2017-12-01,70.9090909090909,Rennes
MA,Bar-le-Duc,80,80,78,2017-12-01,97.5,Strasbourg
MA,Châlons-en-Champagne,313,313,310,2017-12-01,99.04153354632588,Strasbourg
MA,Charleville-Mézières,59,59,61,2017-12-01,103.38983050847457,Strasbourg
MA,Chaumont,78,78,103,2017-12-01,132.05128205128204,Strasbourg
MA,Colmar,120,120,156,2017-12-01,130,Strasbourg
MA,Epinal,294,294,267,2017-12-01,90.81632653061224,Strasbourg
MA,Mulhouse,277,277,452,2017-12-01,163.17689530685922,Strasbourg
MA,Reims,154,154,178,2017-12-01,115.5844155844156,Strasbourg
MA,Sarreguemines,71,71,116,2017-12-01,163.38028169014086,Strasbourg
MA,Strasbourg,445,445,592,2017-12-01,133.03370786516854,Strasbourg
MA,Troyes,114,114,146,2017-12-01,128.0701754385965,Strasbourg
qMA,Metz-Queuleu,404,364,536,2017-12-01,147.25274725274727,Strasbourg
qMA,Nancy Maxéville,453,453,608,2017-12-01,134.21633554083886,Strasbourg
CD,Ecrouves,269,269,242,2017-12-01,89.96282527881041,Strasbourg
CD,Montmédy,343,343,296,2017-12-01,86.29737609329446,Strasbourg
CD,Oermingen,268,263,248,2017-12-01,94.29657794676805,Strasbourg
CD,Saint-Mihiel,400,400,354,2017-12-01,88.5,Strasbourg
CD,Toul,427,427,399,2017-12-01,93.44262295081968,Strasbourg
CD,Villenauxe-la-Grande,606,606,421,2017-12-01,69.47194719471948,Strasbourg
qCD,Nancy Maxéville,240,240,217,2017-12-01,90.41666666666667,Strasbourg
MC,Clairvaux,91,80,67,2017-12-01,83.75,Strasbourg
MC,Ensisheim,215,200,188,2017-12-01,94,Strasbourg
qCPA,Metz-Queuleu,77,77,59,2017-12-01,76.62337662337663,Strasbourg
CSL,Briey,25,25,22,2017-12-01,88,Strasbourg
CSL,Maxéville,54,54,37,2017-12-01,68.51851851851852,Strasbourg
CSL,Souffelweyersheim,53,53,37,2017-12-01,69.81132075471697,Strasbourg
MA,Albi,105,105,154,2017-12-01,146.66666666666666,Toulouse
MA,Carcassonne,64,64,121,2017-12-01,189.0625,Toulouse
MA,Foix,67,65,112,2017-12-01,172.30769230769232,Toulouse
MA,Mende,49,49,59,2017-12-01,120.40816326530613,Toulouse
MA,Montauban,144,144,215,2017-12-01,149.30555555555557,Toulouse
MA,Nîmes,200,200,440,2017-12-01,220.00000000000003,Toulouse
MA,Rodez,99,99,118,2017-12-01,119.19191919191918,Toulouse
MA,Tarbes,72,72,127,2017-12-01,176.38888888888889,Toulouse
qMA,Béziers,416,416,524,2017-12-01,125.96153846153845,Toulouse
qMA,Perpignan,196,196,357,2017-12-01,182.14285714285714,Toulouse
qMA,Toulouse-Seysses,655,655,1077,2017-12-01,164.42748091603053,Toulouse
qMA,Villeneuve-lès-Maguelone,599,599,892,2017-12-01,148.91485809682806,Toulouse
CD,Muret,660,623,566,2017-12-01,90.85072231139647,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,78,2017-12-01,76.47058823529412,Toulouse
qCD,Béziers,393,393,402,2017-12-01,102.29007633587786,Toulouse
qCD,Lannemezan,20,10,3,2017-12-01,30,Toulouse
qCD,Perpignan,333,333,332,2017-12-01,99.69969969969969,Toulouse
qMC,Lannemezan,212,162,124,2017-12-01,76.5432098765432,Toulouse
qCSL,Toulouse-Seysses,101,52,44,2017-12-01,84.61538461538461,Toulouse
qCSL,Villeneuve-lès-Maguelone,24,24,22,2017-12-01,91.66666666666666,Toulouse
EPM,Lavaur,59,59,45,2017-12-01,76.27118644067797,Toulouse
MA,Basse-Terre,129,129,210,2017-12-01,162.7906976744186,Outre-Mer
qMA,Baie-Mahault,265,265,499,2017-12-01,188.30188679245282,Outre-Mer
qMA,Ducos,371,371,500,2017-12-01,134.77088948787062,Outre-Mer
qMA,Guyane (Remiré Montjoly),293,293,469,2017-12-01,160.06825938566553,Outre-Mer
MA,Saint-Pierre,115,115,114,2017-12-01,99.1304347826087,Outre-Mer
qMA,Saint-Denis,558,558,493,2017-12-01,88.35125448028674,Outre-Mer
qMA,Saint-Pierre-et-Miquelon,7,7,1,2017-12-01,14.285714285714285,Outre-Mer
qMA,Majicavo,164,164,185,2017-12-01,112.80487804878048,Outre-Mer
MA,Mata Utu,3,3,1,2017-12-01,33.33333333333333,Outre-Mer
qMA,Faa'a Nuutania,147,147,210,2017-12-01,142.85714285714286,Outre-Mer
qMA,Nouméa,184,184,249,2017-12-01,135.32608695652172,Outre-Mer
qCD,Baie-Mahault,238,238,221,2017-12-01,92.85714285714286,Outre-Mer
qCD,Ducos,367,367,363,2017-12-01,98.9100817438692,Outre-Mer
qCD,Guyane (Remiré Montjoly),320,320,331,2017-12-01,103.4375,Outre-Mer
CD,Le Port (Plaine les Galets),507,507,447,2017-12-01,88.16568047337277,Outre-Mer
qCD,Saint-Denis,17,17,17,2017-12-01,100,Outre-Mer
qCD,Saint-Pierre-et-Miquelon,4,4,1,2017-12-01,25,Outre-Mer
qCD,Majicavo,114,114,114,2017-12-01,100,Outre-Mer
CD,Tatutu de Papeari,410,410,238,2017-12-01,58.048780487804876,Outre-Mer
qCD,Faa'a Nuutania,17,17,33,2017-12-01,194.11764705882354,Outre-Mer
qCD,Taiohae,5,5,1,2017-12-01,20,Outre-Mer
qCD,Uturoa-Raiatea,20,20,12,2017-12-01,60,Outre-Mer
qCD,Nouméa,218,218,300,2017-12-01,137.61467889908258,Outre-Mer
MA,Agen,146,145,174,2017-11-01,120,Bordeaux
MA,Angoulême,236,194,191,2017-11-01,98.4536082474227,Bordeaux
MA,Bayonne,75,75,109,2017-11-01,145.33333333333334,Bordeaux
MA,Guéret,37,37,43,2017-11-01,116.21621621621621,Bordeaux
MA,Limoges,83,83,130,2017-11-01,156.6265060240964,Bordeaux
MA,Niort,66,66,86,2017-11-01,130.3030303030303,Bordeaux
MA,Pau,255,249,165,2017-11-01,66.26506024096386,Bordeaux
MA,Périgueux,101,90,107,2017-11-01,118.88888888888889,Bordeaux
MA,Rochefort,52,52,84,2017-11-01,161.53846153846155,Bordeaux
MA,Saintes,85,85,121,2017-11-01,142.35294117647058,Bordeaux
MA,Tulle,47,47,64,2017-11-01,136.17021276595744,Bordeaux
qMA,Bordeaux Gradignan,354,350,642,2017-11-01,183.42857142857142,Bordeaux
qMA,Mont-de-Marsan,333,333,277,2017-11-01,83.18318318318319,Bordeaux
qMA,Poitiers-Vivonne,305,305,365,2017-11-01,119.67213114754098,Bordeaux
CD,Bédenac,194,194,175,2017-11-01,90.20618556701031,Bordeaux
CD,Eysses,290,290,265,2017-11-01,91.37931034482759,Bordeaux
CD,Mauzac,369,369,313,2017-11-01,84.82384823848238,Bordeaux
CD,Neuvic,399,399,360,2017-11-01,90.22556390977444,Bordeaux
CD,Uzerche,594,590,540,2017-11-01,91.52542372881356,Bordeaux
qCD,Mont-de-Marsan,368,368,310,2017-11-01,84.23913043478261,Bordeaux
qCD,Poitiers-Vivonne,271,15,15,2017-11-01,100,Bordeaux
MC,Saint-Martin-de-Ré,478,460,332,2017-11-01,72.17391304347827,Bordeaux
qCPA,Bordeaux Gradignan,82,82,43,2017-11-01,52.4390243902439,Bordeaux
qCPA,Poitiers-Vivonne,27,27,6,2017-11-01,22.22222222222222,Bordeaux
qCSL,Mont-de-Marsan,19,19,11,2017-11-01,57.89473684210527,Bordeaux
qCSL,Poitiers-Vivonne,30,30,11,2017-11-01,36.666666666666664,Bordeaux
MA,Auxerre,101,100,156,2017-11-01,156,Dijon
MA,Belfort,39,39,46,2017-11-01,117.94871794871796,Dijon
MA,Besançon,275,275,331,2017-11-01,120.36363636363636,Dijon
MA,Blois,114,110,155,2017-11-01,140.9090909090909,Dijon
MA,Bourges,116,116,135,2017-11-01,116.37931034482759,Dijon
MA,Dijon,186,186,238,2017-11-01,127.95698924731182,Dijon
MA,Lons-le-Saunier,39,39,57,2017-11-01,146.15384615384613,Dijon
MA,Montbéliard,41,41,59,2017-11-01,143.90243902439025,Dijon
MA,Nevers,118,118,101,2017-11-01,85.59322033898306,Dijon
MA,Tours,145,145,202,2017-11-01,139.3103448275862,Dijon
MA,Vesoul,50,50,70,2017-11-01,140,Dijon
qMA,Châteauroux,105,105,108,2017-11-01,102.85714285714285,Dijon
qMA,Orléans-Saran,531,394,505,2017-11-01,128.1725888324873,Dijon
qMA,Varennes-le-Grand,193,193,286,2017-11-01,148.1865284974093,Dijon
CD,Châteaudun,597,597,565,2017-11-01,94.63986599664992,Dijon
CD,Joux-la-Ville,601,601,542,2017-11-01,90.18302828618968,Dijon
qCD,Châteauroux,270,253,235,2017-11-01,92.88537549407114,Dijon
qCD,Orléans-Saran,217,0,0,2017-11-01,NA,Dijon
qCD,Varennes-le-Grand,191,191,176,2017-11-01,92.14659685863874,Dijon
MC,Saint Maur,337,260,202,2017-11-01,77.6923076923077,Dijon
CSL,Besançon,23,23,16,2017-11-01,69.56521739130434,Dijon
CSL,Montargis,20,20,8,2017-11-01,40,Dijon
qCSL,Orléans-Saran,60,60,17,2017-11-01,28.333333333333332,Dijon
MA,Amiens,307,270,398,2017-11-01,147.40740740740742,Lille
MA,Arras,209,209,197,2017-11-01,94.25837320574163,Lille
MA,Béthune,180,180,271,2017-11-01,150.55555555555554,Lille
MA,Douai,384,368,548,2017-11-01,148.91304347826087,Lille
MA,Dunkerque,123,123,120,2017-11-01,97.5609756097561,Lille
MA,Valenciennes,212,212,358,2017-11-01,168.86792452830187,Lille
qMA,Beauvais,586,586,646,2017-11-01,110.23890784982935,Lille
qMA,Laon,189,189,310,2017-11-01,164.02116402116403,Lille
qMA,Liancourt,20,20,12,2017-11-01,60,Lille
qMA,Lille-Annoeullin,477,477,601,2017-11-01,125.99580712788261,Lille
qMA,Longuenesse,193,193,317,2017-11-01,164.24870466321244,Lille
qMA,Maubeuge,201,201,267,2017-11-01,132.8358208955224,Lille
qMA,Lille-Loos-Séquedin (Lille-Séquedin),584,584,846,2017-11-01,144.86301369863014,Lille
CD,Bapaume,599,599,526,2017-11-01,87.81302170283807,Lille
qCD,Château-Thierry,29,29,14,2017-11-01,48.275862068965516,Lille
qCD,Laon,199,199,181,2017-11-01,90.95477386934674,Lille
qCD,Liancourt,594,594,431,2017-11-01,72.55892255892256,Lille
qCD,Lille-Annoeullin,209,209,195,2017-11-01,93.30143540669856,Lille
qCD,Longuenesse,399,399,377,2017-11-01,94.48621553884712,Lille
qCD,Maubeuge,199,199,177,2017-11-01,88.94472361809045,Lille
qCD,Vendin Le Vieil,33,33,1,2017-11-01,3.0303030303030303,Lille
qMC,Château-Thierry,101,101,70,2017-11-01,69.3069306930693,Lille
qMC,Vendin Le Vieil,203,203,92,2017-11-01,45.320197044334975,Lille
qCPA,Longuenesse,96,96,47,2017-11-01,48.95833333333333,Lille
qCSL,Beauvais,30,30,12,2017-11-01,40,Lille
qCSL,Lille-Loos-Séquedin (Haubourdin),60,60,30,2017-11-01,50,Lille
EPM,Quiévrechain,60,59,49,2017-11-01,83.05084745762711,Lille
qCNE,Lille-Loos-Séquedin,33,30,27,2017-11-01,90,Lille
MA,Aurillac,72,72,49,2017-11-01,68.05555555555556,Lyon
MA,Bonneville,187,187,237,2017-11-01,126.7379679144385,Lyon
MA,Chambéry,93,93,138,2017-11-01,148.38709677419354,Lyon
MA,Le-Puy-en-Velay,36,36,38,2017-11-01,105.55555555555556,Lyon
MA,Lyon Corbas,688,688,964,2017-11-01,140.11627906976744,Lyon
MA,Montluçon,21,21,36,2017-11-01,171.42857142857142,Lyon
MA,Privas,62,62,71,2017-11-01,114.51612903225808,Lyon
qMA,Aiton,219,219,302,2017-11-01,137.89954337899545,Lyon
qMA,Bourg-en-Bresse,388,388,405,2017-11-01,104.38144329896907,Lyon
qMA,Grenoble,232,232,329,2017-11-01,141.81034482758622,Lyon
qMA,Moulins Yzeure,136,136,168,2017-11-01,123.52941176470588,Lyon
qMA,Riom,384,384,340,2017-11-01,88.54166666666666,Lyon
qMA,Saint Etienne-la-Talaudière,287,287,357,2017-11-01,124.39024390243902,Lyon
qMA,Saint-Quentin-Fallavier,237,237,316,2017-11-01,133.33333333333331,Lyon
qMA,Valence,344,344,365,2017-11-01,106.1046511627907,Lyon
qMA,Villefranche-sur-Saône,599,599,672,2017-11-01,112.18697829716193,Lyon
CD,Roanne,599,599,538,2017-11-01,89.81636060100166,Lyon
qCD,Aiton,200,150,141,2017-11-01,94,Lyon
qCD,Bourg-en-Bresse,300,300,285,2017-11-01,95,Lyon
qCD,Riom,164,164,154,2017-11-01,93.90243902439023,Lyon
qCD,Saint-Quentin-Fallavier,192,192,183,2017-11-01,95.3125,Lyon
qMC,Moulins Yzeure,123,123,104,2017-11-01,84.5528455284553,Lyon
qMC,Valence,128,63,49,2017-11-01,77.77777777777779,Lyon
CSL,Lyon,116,116,77,2017-11-01,66.37931034482759,Lyon
qCSL,Bourg-en-Bresse,40,40,20,2017-11-01,50,Lyon
qCSL,Grenoble,36,20,21,2017-11-01,105,Lyon
qCSL,Riom,20,20,11,2017-11-01,55.00000000000001,Lyon
qCSL,Saint Etienne-la-Talaudière,40,40,22,2017-11-01,55.00000000000001,Lyon
qCSL,Villefranche-sur-Saône,39,39,9,2017-11-01,23.076923076923077,Lyon
EPM,Rhône,60,60,46,2017-11-01,76.66666666666667,Lyon
MA,Ajaccio,53,53,66,2017-11-01,124.52830188679245,Marseille
MA,Digne,35,35,41,2017-11-01,117.14285714285715,Marseille
MA,Gap,37,37,38,2017-11-01,102.7027027027027,Marseille
MA,Grasse,574,574,733,2017-11-01,127.70034843205576,Marseille
MA,Nice,363,363,660,2017-11-01,181.8181818181818,Marseille
qMA,Aix-Luynes,586,586,893,2017-11-01,152.38907849829351,Marseille
qMA,Avignon le Pontet,394,394,643,2017-11-01,163.1979695431472,Marseille
qMA,Borgo,183,183,198,2017-11-01,108.19672131147541,Marseille
qMA,Marseille-Les-Baumettes,1216,1216,1483,2017-11-01,121.95723684210526,Marseille
qMA,Toulon-la-Farlède,394,394,704,2017-11-01,178.6802030456853,Marseille
CD,Casabianda,194,194,124,2017-11-01,63.91752577319587,Marseille
CD,Salon-de-Provence,650,650,638,2017-11-01,98.15384615384616,Marseille
CD,Tarascon,651,650,649,2017-11-01,99.84615384615385,Marseille
qCD,Avignon le Pontet,180,180,176,2017-11-01,97.77777777777777,Marseille
qCD,Borgo,48,48,43,2017-11-01,89.58333333333334,Marseille
qCD,Marseille-Les-Baumettes,60,60,60,2017-11-01,100,Marseille
qCD,Toulon-la-Farlède,191,191,192,2017-11-01,100.52356020942408,Marseille
MC,Arles,160,157,129,2017-11-01,82.16560509554141,Marseille
qCPA,Aix-Luynes,82,82,38,2017-11-01,46.34146341463415,Marseille
qCPA,Marseille-Les-Baumettes,24,24,31,2017-11-01,129.16666666666669,Marseille
qCSL,Avignon le Pontet,51,51,44,2017-11-01,86.27450980392157,Marseille
qCSL,Toulon-la-Farlède,41,41,22,2017-11-01,53.65853658536586,Marseille
EPM,Marseille,59,59,49,2017-11-01,83.05084745762711,Marseille
MA,Fleury-Mérogis,2956,2956,4381,2017-11-01,148.20703653585926,Paris
MA,Nanterre,592,592,1064,2017-11-01,179.72972972972974,Paris
MA,Osny-Pontoise,579,579,909,2017-11-01,156.99481865284974,Paris
MA,Versailles,137,137,129,2017-11-01,94.16058394160584,Paris
MA,Villepinte,583,583,978,2017-11-01,167.75300171526587,Paris
qMA,Bois d'Arcy,587,587,925,2017-11-01,157.5809199318569,Paris
qMA,Fresnes (**),1320,1320,2582,2017-11-01,195.6060606060606,Paris
qMA,Meaux-Chauconin,385,385,759,2017-11-01,197.14285714285717,Paris
CD,Melun,310,308,300,2017-11-01,97.40259740259741,Paris
qCD,Meaux-Chauconin,192,192,178,2017-11-01,92.70833333333334,Paris
qCD,Sud Francilien,537,537,469,2017-11-01,87.33705772811918,Paris
MC,Poissy,279,240,217,2017-11-01,90.41666666666667,Paris
qMC,Sud Francilien,28,28,22,2017-11-01,78.57142857142857,Paris
qCPA,Fresnes (Villejuif),116,116,114,2017-11-01,98.27586206896551,Paris
qCPA,Meaux-Chauconin,62,62,68,2017-11-01,109.6774193548387,Paris
CSL,Corbeil,77,77,77,2017-11-01,100,Paris
CSL,Gagny,48,48,73,2017-11-01,152.08333333333331,Paris
CSL,Melun,43,43,41,2017-11-01,95.34883720930233,Paris
CSL,Paris-La-Santé,74,74,73,2017-11-01,98.64864864864865,Paris
qCSL,Bois d'Arcy,61,61,40,2017-11-01,65.57377049180327,Paris
qCSL,Fresnes (Villejuif),27,27,13,2017-11-01,48.148148148148145,Paris
EPM,Porcheville,60,60,54,2017-11-01,90,Paris
qCNE,Fresnes (**),56,56,34,2017-11-01,60.71428571428571,Paris
qCNE,Sud Francilien,231,231,162,2017-11-01,70.12987012987013,Paris
MA,Angers,266,266,388,2017-11-01,145.86466165413535,Rennes
MA,Brest,254,254,383,2017-11-01,150.78740157480314,Rennes
MA,Caen,269,269,437,2017-11-01,162.45353159851302,Rennes
MA,Cherbourg,46,46,46,2017-11-01,100,Rennes
MA,Coutances,48,48,73,2017-11-01,152.08333333333331,Rennes
MA,Evreux,162,162,312,2017-11-01,192.59259259259258,Rennes
MA,Fontenay-le-Comte,39,39,57,2017-11-01,146.15384615384613,Rennes
MA,La Roche-sur-Yon,39,39,79,2017-11-01,202.56410256410254,Rennes
MA,Laval,71,56,110,2017-11-01,196.42857142857142,Rennes
MA,Le Mans-Croisettes,399,399,474,2017-11-01,118.796992481203,Rennes
MA,Rouen,649,649,585,2017-11-01,90.13867488443759,Rennes
MA,Saint Malo,92,92,117,2017-11-01,127.17391304347827,Rennes
MA,Saint-Brieuc,85,85,157,2017-11-01,184.7058823529412,Rennes
MA,Vannes,52,52,78,2017-11-01,150,Rennes
qMA,Caen,6,6,5,2017-11-01,83.33333333333334,Rennes
qMA,Le Havre,298,297,277,2017-11-01,93.26599326599326,Rennes
qMA,Lorient-Ploemeur,187,187,266,2017-11-01,142.24598930481284,Rennes
qMA,Nantes,570,570,695,2017-11-01,121.9298245614035,Rennes
qMA,Rennes,57,57,49,2017-11-01,85.96491228070175,Rennes
qMA,Rennes-Vezin,477,477,640,2017-11-01,134.17190775681343,Rennes
CD,Argentan,638,638,571,2017-11-01,89.49843260188088,Rennes
CD,Val-de-Reuil,819,780,745,2017-11-01,95.51282051282051,Rennes
qCD,Caen,434,425,339,2017-11-01,79.76470588235294,Rennes
qCD,Le Havre,392,391,332,2017-11-01,84.91048593350384,Rennes
qCD,Lorient-Ploemeur,40,40,34,2017-11-01,85,Rennes
qCD,Nantes,510,464,464,2017-11-01,100,Rennes
qCD,Rennes,231,231,156,2017-11-01,67.53246753246754,Rennes
qCD,Rennes-Vezin,209,209,194,2017-11-01,92.82296650717703,Rennes
qMC,Alençon-Condé-sur-Sarthe,203,203,117,2017-11-01,57.635467980295566,Rennes
qCPA,Alençon-Condé-sur-Sarthe,45,45,7,2017-11-01,15.555555555555555,Rennes
qCSL,Caen,50,50,15,2017-11-01,30,Rennes
qCSL,Nantes,36,36,6,2017-11-01,16.666666666666664,Rennes
qCSL,Rennes-Vezin,26,26,15,2017-11-01,57.692307692307686,Rennes
EPM,Orvault,59,55,42,2017-11-01,76.36363636363637,Rennes
MA,Bar-le-Duc,80,80,79,2017-11-01,98.75,Strasbourg
MA,Châlons-en-Champagne,313,313,304,2017-11-01,97.12460063897763,Strasbourg
MA,Charleville-Mézières,59,59,59,2017-11-01,100,Strasbourg
MA,Chaumont,78,78,103,2017-11-01,132.05128205128204,Strasbourg
MA,Colmar,120,120,177,2017-11-01,147.5,Strasbourg
MA,Epinal,294,294,263,2017-11-01,89.45578231292517,Strasbourg
MA,Mulhouse,277,277,449,2017-11-01,162.09386281588448,Strasbourg
MA,Reims,154,154,176,2017-11-01,114.28571428571428,Strasbourg
MA,Sarreguemines,71,71,106,2017-11-01,149.29577464788733,Strasbourg
MA,Strasbourg,445,445,580,2017-11-01,130.3370786516854,Strasbourg
MA,Troyes,114,114,145,2017-11-01,127.19298245614034,Strasbourg
qMA,Metz-Queuleu,404,364,537,2017-11-01,147.52747252747253,Strasbourg
qMA,Nancy Maxéville,453,453,605,2017-11-01,133.5540838852097,Strasbourg
CD,Ecrouves,269,269,242,2017-11-01,89.96282527881041,Strasbourg
CD,Montmédy,343,343,305,2017-11-01,88.92128279883383,Strasbourg
CD,Oermingen,268,263,244,2017-11-01,92.77566539923954,Strasbourg
CD,Saint-Mihiel,400,400,361,2017-11-01,90.25,Strasbourg
CD,Toul,427,427,401,2017-11-01,93.91100702576112,Strasbourg
CD,Villenauxe-la-Grande,606,606,434,2017-11-01,71.61716171617162,Strasbourg
qCD,Nancy Maxéville,240,240,222,2017-11-01,92.5,Strasbourg
MC,Clairvaux,91,80,67,2017-11-01,83.75,Strasbourg
MC,Ensisheim,215,200,192,2017-11-01,96,Strasbourg
qCPA,Metz-Queuleu,77,77,44,2017-11-01,57.14285714285714,Strasbourg
CSL,Briey,25,25,20,2017-11-01,80,Strasbourg
CSL,Maxéville,54,54,40,2017-11-01,74.07407407407408,Strasbourg
CSL,Souffelweyersheim,53,53,38,2017-11-01,71.69811320754717,Strasbourg
MA,Albi,105,105,160,2017-11-01,152.38095238095238,Toulouse
MA,Carcassonne,64,64,126,2017-11-01,196.875,Toulouse
MA,Foix,67,65,114,2017-11-01,175.3846153846154,Toulouse
MA,Mende,49,49,67,2017-11-01,136.73469387755102,Toulouse
MA,Montauban,144,144,214,2017-11-01,148.61111111111111,Toulouse
MA,Nîmes,200,200,436,2017-11-01,218.00000000000003,Toulouse
MA,Rodez,99,99,131,2017-11-01,132.32323232323233,Toulouse
MA,Tarbes,72,72,115,2017-11-01,159.72222222222223,Toulouse
qMA,Béziers,416,416,554,2017-11-01,133.1730769230769,Toulouse
qMA,Perpignan,196,196,361,2017-11-01,184.18367346938774,Toulouse
qMA,Toulouse-Seysses,655,655,1061,2017-11-01,161.98473282442748,Toulouse
qMA,Villeneuve-lès-Maguelone,599,599,886,2017-11-01,147.91318864774624,Toulouse
CD,Muret,660,623,552,2017-11-01,88.60353130016051,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,81,2017-11-01,79.41176470588235,Toulouse
qCD,Béziers,393,393,383,2017-11-01,97.45547073791349,Toulouse
qCD,Lannemezan,20,10,3,2017-11-01,30,Toulouse
qCD,Perpignan,333,333,335,2017-11-01,100.60060060060061,Toulouse
qMC,Lannemezan,212,162,126,2017-11-01,77.77777777777779,Toulouse
qCSL,Toulouse-Seysses,101,52,36,2017-11-01,69.23076923076923,Toulouse
qCSL,Villeneuve-lès-Maguelone,24,24,23,2017-11-01,95.83333333333334,Toulouse
EPM,Lavaur,59,59,47,2017-11-01,79.66101694915254,Toulouse
MA,Basse-Terre,129,129,211,2017-11-01,163.56589147286823,Outre-Mer
qMA,Baie-Mahault,265,265,487,2017-11-01,183.77358490566039,Outre-Mer
